"","h9_WGBS","methylC-seq_h1_all_merged","RL415_D0_32F_HDFa.rmdup","RL417_P3_32F_Primed.rmdup","RL418_P10_32F_Primed.rmdup","RL702_all_lanes_merged","RL703_all_merge","RL837_2017_09_28_P12_plus_10_38F_SmithR_to_E8_merge","RL838_all_lanes_merged","RL936_32F_P11_plus_10_32F_SmithR_to_E8_rep1_all_merged","RL937_38F_P11_plus_10_38F_SmithR_to_E8_rep1_all_merged","RL1810_2019_09_19_32F_NSCs_N2P_p8_S1_all_lanes_merge","RL1811_2019_09_19_38F_NSCs_N2P_p8_S2_all_lanes_merge","RL1812_2019_09_19_38F_NSCs_primed_p8_S3_all_lanes_merge","RL1813_2019_09_19_32F_NSCs_primed_p7_S4_all_lanes_merge"
"chr8:139907141-139908253",0.956521739130435,0.903448275862069,0.516393442622951,0.791666666666667,0.480769230769231,0.380952380952381,0.84472049689441,0.947368421052632,0.32258064516129,0.923664122137405,0.84251968503937,0.037037037037037,0.842857142857143,0.740740740740741,0.2
"chr22:48585002-48586785",0.911392405063291,0.958974358974359,0.686813186813187,0.751219512195122,0.608433734939759,0.590062111801242,0.906122448979592,0.947826086956522,0.185185185185185,0.947089947089947,0.728915662650602,0.129032258064516,0.7,0.632075471698113,0.172043010752688
"chr4:170776717-170777618",0.94017094017094,0.901140684410646,0.547368421052632,0.682119205298013,0.696969696969697,0.795454545454545,0.700440528634361,0.898989898989899,0.67,0.688741721854305,0.952941176470588,0.649484536082474,0.906976744186046,0.619565217391304,0.67948717948718
"chr10:133206916-133207461",0.91044776119403,0.829268292682927,0.563106796116505,0.801652892561983,0.598039215686274,0.448979591836735,0.649122807017544,0.892307692307692,0.296296296296296,0.872727272727273,0.737704918032787,0.0625,0.589285714285714,0.587155963302752,0.177215189873418
"chr11:126421270-126422022",0.941747572815534,0.925287356321839,0.736486486486487,0.779005524861878,0.758620689655172,0.630434782608696,0.692307692307692,0.888888888888889,0.444444444444444,0.888888888888889,0.944444444444444,0.771428571428571,0.9375,0.741258741258741,0.734513274336283
"chr20:54210152-54211365",0.930232558139535,0.893617021276596,0.507751937984496,0.7,0.520161290322581,0.291338582677165,0.700361010830325,0.923076923076923,0.389830508474576,0.93010752688172,0.929166666666667,0.692307692307692,0.890322580645161,0.195530726256983,0.0802919708029197
"chr20:41304204-41305272",0.931623931623932,0.852272727272727,0.6,0.783132530120482,0.43558282208589,0.550561797752809,0.840659340659341,0.910112359550562,0.114754098360656,0.848920863309353,0.899408284023669,0.408602150537634,0.64367816091954,0.361904761904762,0.142857142857143
"chr19:11878179-11878904",0.474903474903475,0.758893280632411,0.0191082802547771,0.215425531914894,0.0789473684210526,0.0306122448979592,0.343065693430657,0.311965811965812,0.19047619047619,0.369047619047619,0.333333333333333,0.4321608040201,0.142259414225941,0.231182795698925,0.0224089635854342
"chr19:41112684-41112858",0.720930232558139,0.674074074074074,0.80672268907563,0.616279069767442,0.406896551724138,0.6,0.53448275862069,0.7,0.377777777777778,0.519736842105263,0.561728395061728,0.577319587628866,0.9375,0.87012987012987,0.793814432989691
"chr17:47772407-47773019",0.591549295774648,0.602122015915119,0.285714285714286,0.452471482889734,0.410958904109589,0.161904761904762,0.285140562248996,0.53072625698324,0.142857142857143,0.3515625,0.258741258741259,0.25,0.430555555555556,0.41588785046729,0.242990654205607
"chr4:49139890-49140705",0.216710182767624,0.207156308851224,0.387434554973822,0.541108986615679,0.497881355932203,0.842105263157895,0.894409937888199,0.323943661971831,0.111111111111111,0.653846153846154,0.525179856115108,0.610169491525424,0,0.576271186440678,0.47887323943662
"chr13:21910200-21911204",0.897810218978102,0.892361111111111,0.606965174129353,0.709821428571429,0.760180995475113,0.903614457831325,0.653061224489796,0.861538461538462,0.777777777777778,0.680672268907563,0.909604519774011,0.741758241758242,0.889705882352941,0.7109375,0.756521739130435
"chr7:31296222-31296574",0.709677419354839,0.396946564885496,0.327433628318584,0.157894736842105,0.0747663551401869,0.289473684210526,0.245454545454545,0.66,0.153846153846154,0.161290322580645,0.579545454545455,0.351851851851852,0.630769230769231,0.443037974683544,0.177215189873418
"chr7:155955325-155956271",0.92,0.882736156351791,0.624365482233503,0.73828125,0.696261682242991,0.7,0.75,0.942622950819672,0.416666666666667,0.798913043478261,0.931216931216931,0.156716417910448,0.701298701298701,0.409722222222222,0.432
"chr21:30138920-30139606",0.945205479452055,0.882352941176471,0.617647058823529,0.638888888888889,0.592307692307692,0.794871794871795,0.579207920792079,0.872340425531915,0.456896551724138,0.656934306569343,0.74390243902439,0.518518518518518,0.721649484536082,0.436893203883495,0.539325842696629
"chr1:180163918-180164327",0.702290076335878,0.866666666666667,0.752475247524752,0.658333333333333,0.594059405940594,0.72972972972973,0.355555555555556,0.864661654135338,0.394736842105263,0.858695652173913,0.741935483870968,0.17741935483871,0.717557251908397,0.473684210526316,0.239130434782609
"chr8:138900991-138901489",0.909090909090909,0.877906976744186,0.496551724137931,0.775,0.453125,0.43298969072165,0.710982658959538,0.91304347826087,0.136363636363636,0.862595419847328,0.859375,0.279411764705882,0.761904761904762,0.136842105263158,0.213114754098361
"chr21:28420932-28422528",0.97008547008547,0.911694510739857,0.802547770700637,0.758620689655172,0.687747035573123,0.926605504587156,0.705501618122977,0.926666666666667,0.613636363636364,0.821561338289963,0.876221498371335,0.768041237113402,0.91875,0.71875,0.705202312138728
"chr15:87240641-87242130",0.901098901098901,0.692307692307692,0.349462365591398,0.550218340611354,0.533333333333333,0.267857142857143,0.449056603773585,0.869158878504673,0.230769230769231,0.446601941747573,0.696517412935323,0.464285714285714,0.811320754716981,0.43298969072165,0.454545454545455
"chr12:132689758-132690536",0.895348837209302,0.842105263157895,0.025,0.422784810126582,0.664233576642336,0,0.701388888888889,0.768888888888889,0.326923076923077,0.3710407239819,0.638513513513513,0.180094786729858,0.669322709163347,0.349344978165939,0.0717703349282297
"chr21:34580333-34581593",0.519230769230769,0.642201834862385,0.936619718309859,0.924137931034483,0.910828025477707,0.875,0.92,0.625,0.604651162790698,0.929824561403509,0.913907284768212,0.780821917808219,0.442105263157895,0.676190476190476,0.720588235294118
"chr4:79815816-79816236",0.985915492957746,0.868181818181818,0.432584269662921,0.474285714285714,0.425925925925926,0.886363636363636,0.453333333333333,0.924050632911392,0.6,0.5,0.958333333333333,0.555555555555556,0.985915492957746,0.44578313253012,0.457831325301205
"chr22:48130023-48131053",0.891304347826087,0.888235294117647,0.733695652173913,0.673333333333333,0.578231292517007,0.511111111111111,0.858333333333333,0.804878048780488,0.0487804878048781,0.946902654867257,0.603174603174603,0.254901960784314,0.784,0.741379310344828,0.183333333333333
"chr7:150498189-150498934",0.927927927927928,0.357142857142857,0.145348837209302,0.201298701298701,0.324324324324324,0.145833333333333,0.191919191919192,0.184397163120567,0.75,0.226130653266332,0.178947368421053,0.625641025641026,0.775280898876405,0.704081632653061,0.302564102564103
"chr18:13136568-13137508",0.965328467153285,0.784431137724551,0.0154525386313466,0.0396341463414634,0.0552238805970149,0.0192307692307692,0.112676056338028,0.543778801843318,0.26056338028169,0.193347193347193,0.0332541567695962,0.224598930481283,0.769633507853403,0.652173913043478,0.105
"chr1:247242514-247242928",0.723958333333333,0.541811846689895,0.359249329758713,0.257796257796258,0.197952218430034,0.341317365269461,0.279452054794521,0.302631578947368,0.0277777777777778,0.25,0.213507625272331,0.722222222222222,0.761111111111111,0.815384615384615,0.588541666666667
"chr1:152226277-152227845",0.475247524752475,0.516279069767442,0.708571428571429,0.876923076923077,0.78125,0.547368421052632,0.55241935483871,0.445652173913043,0.191489361702128,0.789156626506024,0.760479041916168,0.073394495412844,0.0862068965517241,0.107692307692308,0.110169491525424
"chrX:119269167-119270135",0.717948717948718,0.901960784313726,0.36322869955157,0.529411764705882,0.476744186046512,0.329411764705882,0.567961165048544,0.788461538461538,0.25,0.617977528089888,0.684684684684685,0.309859154929577,0.532467532467532,0.310344827586207,0.272727272727273
"chr4:61913445-61914541",0.95,0.922636103151863,0.602459016393443,0.647773279352227,0.695652173913043,0.496296296296296,0.638211382113821,0.930232558139535,0.582608695652174,0.713080168776371,0.866935483870968,0.694029850746269,0.89922480620155,0.675675675675676,0.647619047619048
"chr1:202170504-202171099",0.810810810810811,0.891891891891892,0.75,0.695652173913043,0.69811320754717,0.578947368421053,0.666666666666667,0.978260869565217,0.413793103448276,0.736111111111111,0.6,0.551724137931034,0.787234042553192,0.593220338983051,0.609375
"chrX:38383072-38384756",0.833333333333333,0.567567567567568,0.363924050632911,0.453376205787781,0.393382352941176,0.460176991150442,0.517587939698492,0.880681818181818,0.219512195121951,0.526690391459075,0.704761904761905,0.468354430379747,0.920529801324503,0.310810810810811,0.242647058823529
"chr3:155348954-155349300",0.951219512195122,0.761658031088083,0.390070921985816,0.554794520547945,0.5,0.547945205479452,0.388235294117647,0.922330097087379,0.475409836065574,0.395833333333333,0.707865168539326,0.382716049382716,0.952380952380952,0.589041095890411,0.482758620689655
"chr19:37266520-37267082",0.955271565495208,0.900375939849624,0.272108843537415,0.218390804597701,0.737654320987654,0.254716981132075,0.43859649122807,0.85,0.14,0.255072463768116,0.354838709677419,0.959459459459459,0.87719298245614,0.876543209876543,0.853333333333333
"chr5:3250474-3252785",0.734375,0.813664596273292,0.412345679012346,0.5,0.45646437994723,0.514285714285714,0.448687350835322,0.830097087378641,0.262569832402235,0.553846153846154,0.784153005464481,0.35,0.837837837837838,0.547008547008547,0.464454976303318
"chr4:10054624-10056207",0.978991596638655,0.876606683804627,0.715568862275449,0.710462287104623,0.745583038869258,0.815789473684211,0.626865671641791,0.908653846153846,0.625,0.633858267716535,0.91644908616188,0.533333333333333,0.819277108433735,0.75,0.698412698412698
"chr1:161427141-161427575",0.235294117647059,0.175675675675676,0.564270152505447,0.465934065934066,0.426008968609865,0.548672566371681,0.473684210526316,0.259259259259259,0.382352941176471,0.395038167938931,0.33502538071066,0.531481481481481,0.595505617977528,0.634408602150538,0.351578947368421
"chr7:157770201-157770616",0.948717948717949,0.863309352517986,0.65979381443299,0.641509433962264,0.67032967032967,0.823529411764706,0.761194029850746,0.8875,0.363636363636364,0.9,0.768115942028985,0.74,0.941176470588235,0.75,0.881578947368421
"chr20:57617118-57617576",0.435672514619883,0.707792207792208,0.12621359223301,0.343108504398827,0.128318584070796,0.1,0.383333333333333,0.297101449275362,0,0.372881355932203,0.524064171122995,0.241228070175439,0.53968253968254,0.481481481481481,0.372693726937269
"chr17:10962079-10963791",0.913793103448276,0.862068965517241,0.637795275590551,0.798192771084337,0.502057613168724,0.606382978723404,0.724528301886792,0.91970802919708,0.333333333333333,0.860103626943005,0.846994535519126,0.286713286713287,0.690789473684211,0.451388888888889,0.210884353741497
"chr14:37052833-37054954",0.928859060402685,0.362453531598513,0.174825174825175,0.0656146179401993,0.137665198237885,0.31055900621118,0.239130434782609,0.218430034129693,0.33469387755102,0.113808801213961,0.0875,0.238605898123324,0.187908496732026,0.178403755868545,0.269662921348315
"chr7:67876219-67877087",0.987951807228916,0.906976744186046,0.521739130434783,0.73936170212766,0.448,0.390625,0.930769230769231,0.888888888888889,0.346938775510204,0.853658536585366,0.583333333333333,0.393617021276596,0.75531914893617,0.73469387755102,0.166666666666667
"chr13:42665043-42665879",0.942028985507246,0.884297520661157,0.666666666666667,0.678832116788321,0.707317073170732,0.972222222222222,0.632432432432432,0.942528735632184,0.372549019607843,0.669230769230769,0.901408450704225,0.639344262295082,0.892857142857143,0.75,0.735294117647059
"chr6:48436524-48439388",0.923611111111111,0.888461538461538,0.4543429844098,0.652747252747253,0.608695652173913,0.501718213058419,0.685873605947955,0.926530612244898,0.375,0.675736961451247,0.941414141414141,0.583732057416268,0.863207547169811,0.71978021978022,0.595588235294118
"chr8:138940767-138941120",0.967213114754098,0.908571428571429,0.638297872340426,0.791411042944785,0.610294117647059,0.505747126436782,0.811188811188811,0.883333333333333,0.180952380952381,0.981481481481482,0.926229508196721,0.348314606741573,0.905882352941176,0.409090909090909,0.361702127659574
"chr19:7852204-7853128",0.285714285714286,0.472677595628415,0.107142857142857,0.211581291759465,0.280487804878049,0.137254901960784,0.322314049586777,0.151515151515152,0.181818181818182,0.161943319838057,0.144067796610169,0.192170818505338,0.518018018018018,0.300884955752212,0.17
"chr1:232620084-232620988",0.969230769230769,0.770186335403727,0.483660130718954,0.531707317073171,0.531034482758621,0.753424657534247,0.533333333333333,0.925925925925926,0.739130434782609,0.591666666666667,0.958333333333333,0.577777777777778,0.952380952380952,0.558823529411765,0.565789473684211
"chr10:132120020-132120884",0.791044776119403,0.778443113772455,0.662251655629139,0.616216216216216,0.547486033519553,0.619718309859155,0.659863945578231,0.857142857142857,0.25531914893617,0.88,0.585987261146497,0.175438596491228,0.647727272727273,0.394736842105263,0.456692913385827
"chr18:77623863-77624266",0.960714285714286,0.908141962421712,0.6675,0.686320754716981,0.546031746031746,NA,0.984126984126984,0.982269503546099,0.590909090909091,0.570588235294118,0.532319391634981,0.944444444444444,0.944444444444444,0.980676328502415,0.929824561403509
"chr5:23506851-23507836",0.888544891640867,0.807909604519774,0.619647355163728,0.321428571428571,0.232189973614776,0.639175257731959,0.462765957446808,0.777777777777778,0.0280373831775701,0.0787037037037037,0.274285714285714,0.931216931216931,0.902325581395349,0.839357429718876,0.953795379537954
"chr12:128890723-128891208",0.867924528301887,0.851063829787234,0.56043956043956,0.592105263157895,0.434782608695652,0.404255319148936,0.715596330275229,0.872340425531915,0.103448275862069,0.935897435897436,0.666666666666667,0.414634146341463,0.949152542372881,0.5,0.0350877192982456
"chr17:16900844-16901333",0.930555555555556,0.803921568627451,0.453125,0.576086956521739,0.50561797752809,0.642857142857143,0.484848484848485,0.894736842105263,0.5,0.514285714285714,0.902439024390244,0.474358974358974,0.746478873239437,0.630769230769231,0.180722891566265
"chr2:90447750-90447888",0.614583333333333,0.397435897435897,0.0849056603773585,0.0714285714285714,0.0773480662983425,NA,0,0.96969696969697,NA,0.0596330275229358,0.937254901960784,0,1,0.0303030303030303,0
"chr4:41550096-41550790",0.898550724637681,0.878453038674033,0.5,0.636363636363636,0.598039215686274,0.672413793103448,0.6953125,0.918032786885246,0.464285714285714,0.715596330275229,0.897810218978102,0.833333333333333,0.839506172839506,0.76,0.61038961038961
"chr22:48426435-48427404",0.866666666666667,0.90176322418136,0.528957528957529,0.692307692307692,0.497652582159624,0.432692307692308,0.830258302583026,0.81651376146789,0.238532110091743,0.781094527363184,0.662650602409639,0.233333333333333,0.748148148148148,0.810457516339869,0.218085106382979
"chr17:11037506-11038226",0.897058823529412,0.910614525139665,0.712962962962963,0.795620437956204,0.491228070175439,0.553191489361702,0.63855421686747,0.879310344827586,0.181818181818182,0.943181818181818,0.871428571428571,0.26027397260274,0.685714285714286,0.574074074074074,0.1875
"chr7:154705941-154706458",0.752688172043011,0.628048780487805,0.692307692307692,0.347280334728033,0.46046511627907,0.489795918367347,0.492753623188406,0.612244897959184,0.5,0.328767123287671,0.102040816326531,0.359477124183007,0.774647887323944,0.68586387434555,0.8046875
"chr22:49733472-49734634",0.936170212765957,0.909836065573771,0.431818181818182,0.55688622754491,0.420634920634921,0.512396694214876,0.661375661375661,0.9,0.128571428571429,0.649006622516556,0.635714285714286,0.205128205128205,0.75,0.64367816091954,0.0786516853932584
"chr20:60237514-60237798",0.942528735632184,0.916666666666667,0.504672897196262,0.540540540540541,0.463768115942029,0.5,0.5,0.968253968253968,0.857142857142857,0.443396226415094,0.855769230769231,0.573333333333333,0.865671641791045,0.521739130434783,0.550724637681159
"chr2:85124392-85125087",0.969230769230769,0.87719298245614,0.476635514018692,0.548872180451128,0.530120481927711,0.815789473684211,0.528925619834711,0.842857142857143,0.579710144927536,0.566371681415929,0.908450704225352,0.611111111111111,0.886363636363636,0.537634408602151,0.657894736842105
"chr10:132366816-132367187",0.931034482758621,0.964444444444444,0.673469387755102,0.723529411764706,0.68125,0.662162162162162,0.776595744680851,0.947368421052632,0.555555555555556,0.94392523364486,0.674242424242424,0.364705882352941,0.7875,0.5,0.226086956521739
"chr8:2649390-2649916",0.944444444444444,0.818652849740933,0.725274725274725,0.642857142857143,0.640350877192982,0.423728813559322,0.589285714285714,0.805194805194805,0.136363636363636,0.692307692307692,0.807692307692308,0.159420289855072,0.901408450704225,0.807692307692308,0.469879518072289
"chr12:128922963-128923851",0.875,0.843137254901961,0.576271186440678,0.637096774193548,0.407766990291262,0.4,0.693430656934307,0.860759493670886,0.1,0.901098901098901,0.434782608695652,0.555555555555556,0.907894736842105,0.554545454545455,0.136363636363636
"chr2:177418549-177419035",0.71259842519685,0.471389645776567,0.00304878048780488,0.222222222222222,0.175572519083969,0,0.261992619926199,0.258278145695364,0.357798165137615,0.362745098039216,0.473895582329317,0.334821428571429,0.638157894736842,0.653846153846154,0.478468899521531
"chr7:129780605-129781010",0.773913043478261,0.535460992907801,0.717821782178218,0.396551724137931,0.376237623762376,0.785714285714286,0.566666666666667,0.531645569620253,0.645161290322581,0.288461538461538,0.229665071770335,0.949640287769784,0.960629921259842,0.973333333333333,0.968085106382979
"chr10:4129734-4130529",1,0.933673469387755,0.703703703703704,0.767123287671233,0.688405797101449,0.930232558139535,0.73469387755102,0.943181818181818,0.615384615384615,0.8,0.948148148148148,0.829545454545455,0.941176470588235,0.797101449275362,0.706896551724138
"chr20:44728214-44728524",0.50179211469534,0.583850931677019,0.198952879581152,0.275316455696203,0.198275862068966,0.5,0.357798165137615,0.201183431952663,0.131578947368421,0.267515923566879,0.233644859813084,0.765822784810127,0.787878787878788,0.513513513513513,0.217877094972067
"chr21:47061204-47062239",0.813592233009709,0.612736660929432,0.399509803921569,0.377777777777778,0.321507760532151,0.373134328358209,0.640625,0.487738419618529,0.4375,0.524324324324324,0.198943661971831,0.156739811912226,0.746031746031746,0.586894586894587,0.431506849315068
"chr19:42007242-42007726",0.760736196319018,0.755485893416928,0.428015564202335,0.68348623853211,0.317880794701987,0.255813953488372,0.389312977099237,0.532846715328467,0,0.441176470588235,0.453416149068323,0.241379310344828,0.681818181818182,0.62962962962963,0.0378787878787879
"chr22:48141538-48142098",0.912,0.89051094890511,0.6,0.696428571428571,0.529761904761905,0.6,0.857142857142857,0.91,0.126436781609195,0.955128205128205,0.688524590163934,0.142857142857143,0.778846153846154,0.809859154929577,0.12
"chr10:71285314-71286347",0.831460674157303,0.771739130434783,0.535545023696682,0.578947368421053,0.524324324324324,NA,0.498054474708171,0.845454545454545,NA,0.6625,NA,0.574468085106383,0.882352941176471,0.542253521126761,0.443548387096774
"chr4:14669289-14670365",0.981132075471698,0.914634146341463,0.494736842105263,0.743801652892562,0.645833333333333,0.586206896551724,0.655737704918033,0.926829268292683,0.628571428571429,0.742857142857143,0.91588785046729,0.603448275862069,0.817073170731707,0.567901234567901,0.534883720930233
"chr22:40059727-40060324",0.527397260273973,0.774261603375527,0.380530973451327,0.528610354223433,0.338461538461538,0.363636363636364,0.467153284671533,0.409937888198758,0.404255319148936,0.631205673758865,0.474103585657371,0.181034482758621,0.680722891566265,0.655405405405405,0.460606060606061
"chr12:130874146-130874471",0.913793103448276,0.880503144654088,0.470588235294118,0.658119658119658,0.619834710743802,0.382978723404255,0.70353982300885,0.89041095890411,0.131147540983607,0.803571428571429,0.75177304964539,0.0476190476190476,0.777777777777778,0.355932203389831,0.181818181818182
"chr1:86762748-86764461",0.9,0.78021978021978,0.453416149068323,0.45679012345679,0.435114503816794,0.625,0.504545454545455,0.89010989010989,0.25,0.48780487804878,0.86144578313253,0.524271844660194,0.838709677419355,0.548780487804878,0.506172839506173
"chr15:61700732-61701080",0.514285714285714,0.556451612903226,0.920792079207921,0.969387755102041,0.9375,0.617647058823529,0.873873873873874,0.558139534883721,0.461538461538462,0.91,0.626262626262626,0.814814814814815,0.659090909090909,0.795454545454545,0.91044776119403
"chr1:207186794-207187585",0.942028985507246,0.891752577319588,0.718446601941748,0.702479338842975,0.678571428571429,0.475,0.648854961832061,0.859375,0.447761194029851,0.728813559322034,0.610169491525424,0.357894736842105,0.902439024390244,0.517647058823529,0.602564102564103
"chr19:872549-873031",0.366666666666667,0.655677655677656,0.444444444444444,0.847826086956522,0.614973262032086,0,0.884615384615385,0.673469387755102,0,0.913793103448276,0.844155844155844,0.704545454545455,0.837209302325581,0.837209302325581,0.810810810810811
"chr3:81853133-81853606",0.970149253731343,0.94413407821229,0.618705035971223,0.658536585365854,0.609756097560976,0.95,0.664835164835165,0.930555555555556,0.587628865979381,0.684210526315789,0.88961038961039,0.655172413793103,0.9375,0.607843137254902,0.6
"chr19:18356408-18356778",0.859375,0.909774436090226,0.435643564356436,0.445378151260504,0.574468085106383,0.75,0.491803278688525,0.984615384615385,0.409090909090909,0.505747126436782,0.809090909090909,0.359550561797753,0.722222222222222,0.333333333333333,0.26530612244898
"chr5:3101278-3102052",0.0381679389312977,0.0485436893203883,0.814814814814815,0.205882352941176,0.415458937198068,0.69811320754717,0.175,0.083969465648855,0.272727272727273,0.0718562874251497,0.519553072625698,0.614678899082569,0.732758620689655,0.7,0.572649572649573
"chr7:147319216-147320323",0.948717948717949,0.924,0.493506493506494,0.545454545454545,0.546511627906977,0.751677852348993,0.565217391304348,0.96969696969697,0.6484375,0.562814070351759,0.926470588235294,0.536,0.941176470588235,0.574468085106383,0.578947368421053
"chr19:24104620-24105431",0.439024390243902,0.459183673469388,0.940677966101695,0.915584415584416,0.83739837398374,0.934426229508197,0.874251497005988,0.609375,0.324324324324324,0.916666666666667,0.919354838709677,0.861538461538462,0.114285714285714,0.620253164556962,0.914285714285714
"chr1:83831544-83832058",0.906976744186046,0.805084745762712,0.534883720930233,0.446601941747573,0.479452054794521,0.505494505494505,0.601226993865031,0.803921568627451,0.226190476190476,0.655737704918033,0.443181818181818,0.58974358974359,0.811320754716981,0.566265060240964,0.589041095890411
"chr8:139238681-139239728",0.897435897435897,0.861538461538462,0.575342465753425,0.80794701986755,0.404255319148936,0.569230769230769,0.65546218487395,0.880434782608696,0.25,0.919191919191919,0.818181818181818,0.205128205128205,0.695121951219512,0.255102040816327,0.125
"chr1:149186100-149187283",0.900138696255201,0.673114119922631,0.147826086956522,0.111358574610245,0.141318977119785,0.156666666666667,0.823394495412844,0.797843665768194,0.247104247104247,0.225352112676056,0.233613445378151,0.495412844036697,0.586448598130841,0.66824644549763,0.0718336483931947
"chr11:13293839-13294268",0.417910447761194,0.358974358974359,0.923728813559322,0.830508474576271,0.693693693693694,0.50561797752809,0.875,0.394366197183099,0.196969696969697,0.883333333333333,0.401785714285714,0.611111111111111,0.390804597701149,0.697368421052632,0.565789473684211
"chr8:137796500-137797758",0.857142857142857,0.909090909090909,0.514792899408284,0.758823529411765,0.470588235294118,0.572649572649573,0.695454545454545,0.858490566037736,0.158273381294964,0.759162303664921,0.943298969072165,0.230769230769231,0.755813953488372,0.197916666666667,0.146666666666667
"chr19:40228820-40229943",0.833333333333333,0.797814207650273,0.334645669291339,0.496296296296296,0.520361990950226,0.420454545454545,0.634854771784232,0.798245614035088,0.279279279279279,0.595375722543353,0.754385964912281,0.188311688311688,0.362962962962963,0.26,0.0785714285714286
"chr11:37226216-37226859",0.98,0.929078014184397,0.517241379310345,0.680851063829787,0.604651162790698,0.526315789473684,0.708333333333333,0.978723404255319,0.108108108108108,0.774647887323944,0.979591836734694,0.792452830188679,0.771428571428571,0.618181818181818,0.46
"chr11:101771379-101772078",0.8,0.751004016064257,0.725806451612903,0.502645502645503,0.401812688821752,0.835294117647059,0.327800829875519,0.531818181818182,0.236111111111111,0.334319526627219,0.329230769230769,0.940594059405941,0.913385826771654,0.595744680851064,0.917431192660551
"chr19:14561228-14561678",0.658227848101266,0.520833333333333,0.657407407407407,0.392670157068063,0.214876033057851,0.833333333333333,0.222222222222222,0.20253164556962,0,0.256756756756757,0.177570093457944,0.833333333333333,0.833333333333333,0.655172413793103,0.811594202898551
"chr14:25396561-25397336",0.867256637168142,0.790368271954674,0.556650246305419,0.521551724137931,0.497005988023952,0.824,0.479166666666667,0.818181818181818,0.440366972477064,0.45679012345679,0.829596412556054,0.393162393162393,0.679611650485437,0.526315789473684,0.333333333333333
"chr20:58101099-58101458",0.569620253164557,0.715384615384615,0.371727748691099,0.5,0.147887323943662,0.368421052631579,0.390243902439024,0.272727272727273,0.0851063829787234,0.296296296296296,0.172413793103448,0.334975369458128,0.724358974358974,0.404907975460123,0.372093023255814
"chr2:7358402-7359916",0.89873417721519,0.853846153846154,0.420560747663551,0.547717842323652,0.479638009049774,0.420560747663551,0.495901639344262,0.841121495327103,0.236111111111111,0.485549132947977,0.555023923444976,0.443298969072165,0.824427480916031,0.590604026845638,0.456140350877193
"chr5:60921853-60922568",0.822134387351779,0.654320987654321,0.117647058823529,0.0948616600790514,0.0811808118081181,1,0.0891089108910891,0.0962962962962963,0.772727272727273,0.116161616161616,0.066147859922179,0.945945945945946,0.895604395604396,0.779487179487179,0.888888888888889
"chr6:91168345-91168844",0.793650793650794,0.712328767123288,0.310344827586207,0.643410852713178,0.581632653061224,0.40625,0.5,0.82,0.564102564102564,0.564516129032258,0.950819672131147,0.70873786407767,0.78494623655914,0.726495726495726,0.575342465753425
"chr20:54308954-54311355",0.764705882352941,0.890214797136038,0.544973544973545,0.616883116883117,0.409356725146199,0.371212121212121,0.631443298969072,0.860103626943005,0.373239436619718,0.893333333333333,0.909677419354839,0.695945945945946,0.863849765258216,0.164948453608247,0.194117647058824
"chr16:6777013-6777767",0.943396226415094,0.847701149425287,0.633333333333333,0.704918032786885,0.493023255813954,0.5125,0.795652173913043,0.95,0.36734693877551,0.82010582010582,0.830917874396135,0.306930693069307,0.840425531914894,0.51219512195122,0.25
"chr1:194766940-194767984",0.927272727272727,0.713513513513514,0.459915611814346,0.558252427184466,0.480662983425414,0.425,0.595419847328244,0.848484848484849,0.254385964912281,0.605,0.755434782608696,0.509433962264151,0.792792792792793,0.469230769230769,0.488095238095238
"chr3:101278520-101279131",0.911111111111111,0.78476821192053,0.40952380952381,0.392857142857143,0.319899244332494,0.342657342657343,0.317535545023697,0.315457413249211,0.39247311827957,0.407185628742515,0.246305418719212,0.824675324675325,0.722222222222222,0.847328244274809,0.520833333333333
"chr17:11045466-11047146",0.923076923076923,0.872909698996655,0.621004566210046,0.808219178082192,0.47979797979798,0.473684210526316,0.705685618729097,0.930693069306931,0.188679245283019,0.849514563106796,0.724550898203593,0.155172413793103,0.740458015267176,0.285714285714286,0.181818181818182
"chr1:171400267-171401072",0.664285714285714,0.635220125786163,0.3,0.4375,0.410404624277457,0.725,0.397350993377483,0.582608695652174,0.342465753424658,0.554794520547945,0.691176470588235,0.649122807017544,0.81651376146789,0.642201834862385,0.676470588235294
"chr6:32296842-32297615",0.634146341463415,0.822368421052632,0.333333333333333,0.333333333333333,0.329896907216495,0.716417910447761,0.354838709677419,0.693548387096774,0.675324675324675,0.416666666666667,0.921739130434783,0.181818181818182,0.553571428571429,0.468085106382979,0.228571428571429
"chr20:18018085-18018435",0.979166666666667,0.924731182795699,0.60377358490566,0.735632183908046,0.717391304347826,0.814814814814815,0.617647058823529,0.953488372093023,0.8,0.804878048780488,0.903846153846154,0.725490196078431,0.837837837837838,0.716981132075472,0.627450980392157
"chr4:57716792-57717564",0.452830188679245,0.767857142857143,0.181818181818182,0.35,0.25,0.428571428571429,0.315789473684211,0.5,0.5,0.391304347826087,0.706896551724138,0.302325581395349,0.551724137931034,0.30952380952381,0.325581395348837
"chr12:129748912-129749291",0.866666666666667,0.782608695652174,0.401709401709402,0.582089552238806,0.375,0.222222222222222,0.631067961165049,0.876923076923077,0.227272727272727,0.845360824742268,0.685185185185185,0.216216216216216,0.53,0.365384615384615,0.162790697674419
