"","h9_WGBS","methylC-seq_h1_all_merged","RL415_D0_32F_HDFa.rmdup","RL417_P3_32F_Primed.rmdup","RL418_P10_32F_Primed.rmdup","RL702_all_lanes_merged","RL703_all_merge","RL837_2017_09_28_P12_plus_10_38F_SmithR_to_E8_merge","RL838_all_lanes_merged","RL936_32F_P11_plus_10_32F_SmithR_to_E8_rep1_all_merged","RL937_38F_P11_plus_10_38F_SmithR_to_E8_rep1_all_merged","RL1810_2019_09_19_32F_NSCs_N2P_p8_S1_all_lanes_merge","RL1811_2019_09_19_38F_NSCs_N2P_p8_S2_all_lanes_merge","RL1812_2019_09_19_38F_NSCs_primed_p8_S3_all_lanes_merge","RL1813_2019_09_19_32F_NSCs_primed_p7_S4_all_lanes_merge"
"chr10:133431503-133432435",0.853658536585366,0.760330578512397,0.415384615384615,0.611842105263158,0.525862068965517,0.298701298701299,0.717948717948718,0.807228915662651,0.0735294117647059,0.842105263157895,0.543103448275862,0.157142857142857,0.720588235294118,0.385964912280702,0.1625
"chr1:29212696-29213188",0.601156069364162,0.629353233830846,0.55982905982906,0.391304347826087,0.286821705426357,0.490566037735849,0.281081081081081,0.474025974025974,0.309278350515464,0.341935483870968,0.315068493150685,0.849673202614379,0.825396825396825,0.73780487804878,0.86875
"chr7:154527676-154529072",0.823809523809524,0.898336414048059,0.435672514619883,0.781420765027322,0.649068322981366,0.321428571428571,0.677053824362606,0.904191616766467,0.194174757281553,0.892193308550186,0.684210526315789,0.2,0.742718446601942,0.27843137254902,0.384615384615385
"chr8:4417233-4417850",0.908536585365854,0.920138888888889,0.397435897435897,0.599137931034483,0.5,0.406593406593407,0.829383886255924,0.89922480620155,0.146067415730337,0.848167539267016,0.631578947368421,0.24390243902439,0.844827586206897,0.859872611464968,0.197080291970803
"chr1:8430538-8431016",0.882352941176471,0.655737704918033,0.244186046511628,0.626506024096386,0.436893203883495,0.373913043478261,0.513274336283186,0.613207547169811,0.482758620689655,0.643939393939394,0.724358974358974,0.515151515151515,0.141666666666667,0.0974025974025974,0.0816326530612245
"chr5:11948503-11949940",0.970873786407767,0.780979827089337,0.370242214532872,0.652985074626866,0.540441176470588,0.296551724137931,0.670250896057348,0.915032679738562,0.361702127659574,0.658986175115207,0.79372197309417,0.674418604651163,0.882352941176471,0.614906832298137,0.525862068965517
"chr13:112984324-112987527",0.918979744936234,0.782249742002064,0.321904761904762,0.374608150470219,0.506081081081081,0.326039387308534,0.657635467980296,0.751115075825156,0.563829787234043,0.403254972875226,0.212563915266618,0.485182049110923,0.919270833333333,0.794063079777365,0.872527472527473
"chr5:135802295-135803367",0.957446808510638,0.916666666666667,0.0609137055837563,0.751054852320675,0.0604651162790698,0.0483870967741935,0.493927125506073,0.779411764705882,0.0597014925373134,0.721590909090909,0.208695652173913,0.208333333333333,0.806451612903226,0.844660194174757,0.0137931034482759
"chr10:94819053-94823675",0.928334714167357,0.455865494841421,0.133942161339422,0.106517168885774,0.131782945736434,0.173575129533679,0.45288197621226,0.168674698795181,0.28780487804878,0.0814940577249576,0.074112197632527,0.862932061978546,0.546712802768166,0.451300665456745,0.398328690807799
"chr8:2725527-2726197",0.939393939393939,0.833333333333333,0.210526315789474,0.623655913978495,0.628048780487805,0.166666666666667,0.82010582010582,0.886792452830189,0.104166666666667,0.835526315789474,0.825581395348837,0.150442477876106,0.722772277227723,0.726315789473684,0.330188679245283
"chr19:37803453-37804174",0.808580858085809,0.13166144200627,0.0465116279069767,0.0578034682080925,0.141955835962145,0.040650406504065,0.0492610837438424,0.490322580645161,0.166666666666667,0.0575221238938053,0.114982578397213,0.422131147540984,0.362903225806452,0.190082644628099,0.1
"chr10:132148362-132149946",0.89247311827957,0.807792207792208,0.583333333333333,0.684049079754601,0.526717557251908,0.597560975609756,0.642533936651584,0.892655367231638,0.453488372093023,0.79253112033195,0.845188284518828,0.365853658536585,0.808510638297872,0.454545454545455,0.226950354609929
"chr7:67058972-67059791",0.809859154929577,0.852941176470588,0.254807692307692,0.679611650485437,0.489247311827957,0.41025641025641,0.731543624161074,0.801724137931034,0.117647058823529,0.844036697247706,0.549618320610687,0.0625,0.666666666666667,0.477941176470588,0.128378378378378
"chr19:41317528-41317996",0.37410071942446,0.335135135135135,0.424528301886792,0.0471204188481675,0.015625,0.285714285714286,0.0410958904109589,0.115384615384615,0.15,0.0546875,0.10828025477707,0.83495145631068,0.849056603773585,0.8359375,0.766129032258065
"chr14:38071052-38072804",0.873634945397816,0.826086956521739,0.198391420911528,0.417095777548919,0.302149178255373,0.185714285714286,0.807588075880759,0.81063829787234,0.255208333333333,0.646592709984152,0.561194029850746,0.33271375464684,0.730263157894737,0.688588007736944,0.267100977198697
"chr9:112934812-112935915",0.875,0.771689497716895,0.924390243902439,0.479371316306483,0.564231738035264,0.929411764705882,0.548128342245989,0.792349726775956,0.340425531914894,0.290488431876607,0.154054054054054,0.89041095890411,0.959839357429719,0.876106194690266,0.907894736842105
"chr8:139159699-139160527",0.916666666666667,0.903381642512077,0.566844919786096,0.811827956989247,0.598639455782313,0.5,0.776595744680851,0.943820224719101,0.506849315068493,0.900826446280992,0.870748299319728,0.236559139784946,0.855855855855856,0.236842105263158,0.180851063829787
"chr5:178976615-178977123",0.53125,0.537414965986395,0.0363636363636364,0.316568047337278,0.315602836879433,0.0629370629370629,0.413373860182371,0.54421768707483,0.164383561643836,0.383419689119171,0.469387755102041,0.663265306122449,0.705426356589147,0.620689655172414,0.570588235294118
"chr5:147100937-147101724",0.438271604938272,0.565384615384615,0.753787878787879,0.357446808510638,0.210526315789474,0.712,0.509090909090909,0.477611940298507,0.0125,0.618421052631579,0.630901287553648,0.568281938325991,0.559782608695652,0.693693693693694,0.600760456273764
"chr8:111706778-111707758",0.73015873015873,0.795031055900621,0.862595419847328,0.521367521367521,0.436893203883495,0.75,0.481203007518797,0.59375,0.206896551724138,0.555555555555556,0.58974358974359,0.649122807017544,0.941176470588235,0.7,0.617647058823529
"chr11:6677919-6678518",0.639175257731959,0.691964285714286,0.670454545454545,0.544973544973545,0.491891891891892,0.35,0.507462686567164,0.643564356435644,0.575757575757576,0.553921568627451,0.427835051546392,0.765957446808511,0.860215053763441,0.728070175438597,0.753623188405797
"chrX:2720693-2721850",0.153005464480874,0.274881516587678,0.821705426356589,0.37636761487965,0.67578125,0.790697674418605,0.379310344827586,0.163265306122449,0.502673796791444,0.443349753694581,0.317269076305221,0.631578947368421,0.855769230769231,0.819672131147541,0.742574257425743
"chr17:5674234-5674865",0.462962962962963,0.62962962962963,0.849514563106796,0.933035714285714,0.721649484536082,0.805555555555556,0.958823529411765,0.223880597014925,0.303030303030303,0.92,0.546961325966851,0.8,0.636942675159236,0.692771084337349,0.864864864864865
"chr7:68083470-68084847",0.951612903225806,0.914572864321608,0.327044025157233,0.766561514195584,0.498154981549816,0.21656050955414,0.906040268456376,0.926229508196721,0.115384615384615,0.942307692307692,0.718446601941748,0.154761904761905,0.85,0.88,0.203592814371257
"chr16:5772787-5774478",0.900900900900901,0.835380835380835,0.543726235741445,0.594501718213058,0.476363636363636,0.471153846153846,0.82051282051282,0.888268156424581,0.552631578947368,0.867021276595745,0.82520325203252,0.247422680412371,0.574712643678161,0.411428571428571,0.180904522613065
"chr2:110274005-110274239",0.168674698795181,0.222222222222222,0.954545454545455,0.475247524752475,0.580645161290323,0.962962962962963,0.730769230769231,0.285714285714286,0.277777777777778,0.372881355932203,0.207792207792208,0.402985074626866,0.190082644628099,0.392857142857143,0.569620253164557
"chr4:83934806-83934980",0.754385964912281,0.6875,0.0218978102189781,0.363636363636364,0.275229357798165,0.0147058823529412,0.480225988700565,0.647058823529412,0.051948051948052,0.406593406593407,0.364406779661017,0.493333333333333,0.511363636363636,0.528089887640449,0.0363636363636364
"chr10:57523830-57525170",0.850467289719626,0.907120743034056,0.253012048192771,0.545454545454545,0.487951807228916,0.276119402985075,0.512,0.863309352517986,0.216666666666667,0.563291139240506,0.747368421052632,0.547619047619048,0.856060606060606,0.5625,0.465346534653465
"chr4:131381410-131382297",0.967741935483871,0.923076923076923,0.420731707317073,0.698795180722892,0.572519083969466,0.435185185185185,0.677272727272727,0.911111111111111,0.208791208791209,0.722543352601156,0.907894736842105,0.636363636363636,0.840425531914894,0.564705882352941,0.657894736842105
"chr10:132758909-132760308",0.903508771929825,0.893401015228426,0.495867768595041,0.66,0.557971014492754,0.363636363636364,0.68,0.878787878787879,0.172413793103448,0.845238095238095,0.764705882352941,0.255813953488372,0.689075630252101,0.409448818897638,0.46218487394958
"chr19:36642241-36643667",0.937869822485207,0.746710526315789,0.22165820642978,0.0849056603773585,0.112054329371817,0.346153846153846,0.891447368421053,0.852631578947368,0.19047619047619,0.379965457685665,0.0934579439252336,0.952978056426332,0.969194312796208,0.898795180722892,0.82258064516129
"chr6:21693781-21694471",0.746913580246914,0.68978102189781,0.786786786786787,0.582901554404145,0.454258675078864,0.793893129770992,0.457912457912458,0.761904761904762,0.102564102564103,0.595238095238095,0.751572327044025,0.916666666666667,0.897435897435897,0.83625730994152,0.839160839160839
"chr15:82355673-82356215",0.671428571428571,0.616926503340757,0.766025641025641,0.332480818414322,0.405017921146953,0.830188679245283,0.419512195121951,0.423529411764706,0.614525139664804,0.341666666666667,0.375,0.77710843373494,0.753968253968254,0.736196319018405,0.697841726618705
"chr10:132832874-132833314",0.883561643835616,0.921052631578947,0.207253886010363,0.64390243902439,0.31304347826087,0.177215189873418,0.666666666666667,0.84375,0.151162790697674,0.932432432432432,0.745222929936306,0.205882352941176,0.909090909090909,0.689655172413793,0.251968503937008
"chr10:132462263-132463083",0.884297520661157,0.858695652173913,0.475903614457831,0.638095238095238,0.470967741935484,0.303571428571429,0.718518518518519,0.848484848484849,0.388235294117647,0.931818181818182,0.653225806451613,0.103703703703704,0.574074074074074,0.239130434782609,0.138211382113821
"chr16:6059032-6060346",0.85625,0.867256637168142,0.28755364806867,0.584033613445378,0.290502793296089,0.232558139534884,0.872641509433962,0.904411764705882,0.387096774193548,0.844155844155844,0.85140562248996,0.165413533834586,0.696969696969697,0.618320610687023,0.0545454545454545
"chr13:50960969-50961493",0.721311475409836,0.62962962962963,0.326086956521739,0.629213483146067,0.31547619047619,0.324675324675325,0.401129943502825,0.699029126213592,0.0847457627118644,0.438848920863309,0.438356164383562,0.153225806451613,0.535714285714286,0.183098591549296,0.220588235294118
"chr10:132169408-132170131",0.864077669902913,0.818181818181818,0.393162393162393,0.748201438848921,0.56687898089172,0.44,0.69047619047619,0.888888888888889,0.454545454545455,0.814814814814815,0.682242990654206,0.23021582733813,0.660714285714286,0.33,0.128571428571429
"chr10:133145640-133146487",0.893129770992366,0.887445887445887,0.361963190184049,0.767045454545455,0.4625,0.388888888888889,0.726708074534162,0.888888888888889,0.227272727272727,0.916666666666667,0.725190839694656,0.205479452054795,0.76,0.642857142857143,0.292682926829268
"chr11:125075205-125076670",0.736070381231672,0.7171875,0.722222222222222,0.494456762749446,0.504716981132076,0.698795180722892,0.53134328358209,0.74025974025974,0.292134831460674,0.621262458471761,0.659883720930233,0.773076923076923,0.956678700361011,0.804651162790698,0.79746835443038
"chr9:503369-503713",0.77,0.688235294117647,0.760736196319018,0.463157894736842,0.325581395348837,0.705882352941177,0.419753086419753,0.425531914893617,0.441176470588235,0.233333333333333,0.383720930232558,0.354838709677419,0.945205479452055,0.886792452830189,0.879310344827586
"chr12:126298730-126299800",0.910891089108911,0.884848484848485,0.264840182648402,0.613207547169811,0.327485380116959,0.337837837837838,0.713656387665198,0.833333333333333,0.101123595505618,0.866242038216561,0.6,0.126050420168067,0.651162790697674,0.264150943396226,0.0573770491803279
"chr8:145654461-145654832",0.837606837606838,0.737704918032787,0.204819277108434,0.582142857142857,0.143540669856459,0.25,0.552631578947368,0.341880341880342,0.123287671232877,0.509554140127389,0.284552845528455,0.256198347107438,0.542553191489362,0.522522522522523,0.120833333333333
"chr1:158147114-158148137",0.856223175965665,0.618296529968454,0.147806004618938,0.261278195488722,0.245901639344262,0.3625,0.308641975308642,0.266666666666667,0.120481927710843,0.35,0.307692307692308,0.10561797752809,0.296819787985866,0.172185430463576,0.100840336134454
"chr3:1337479-1338258",0.858490566037736,0.752717391304348,0.359073359073359,0.738738738738739,0.579207920792079,0.343065693430657,0.539622641509434,0.854961832061069,0.544554455445545,0.748633879781421,0.728813559322034,0.467889908256881,0.759259259259259,0.235849056603774,0.356435643564356
"chr10:132355049-132355779",0.959302325581395,0.85031847133758,0.56198347107438,0.74609375,0.641921397379913,0.318181818181818,0.649006622516556,0.927835051546392,0.383333333333333,0.923913043478261,0.652719665271967,0.41304347826087,0.762962962962963,0.579881656804734,0.340425531914894
"chr12:129245269-129246237",0.947368421052632,0.872340425531915,0.241379310344828,0.65625,0.590909090909091,0.4,0.707692307692308,0.923076923076923,0.333333333333333,0.9375,0.795454545454545,0.282051282051282,0.837209302325581,0.5,0.133333333333333
"chr5:76010515-76010974",0.800904977375566,0.769230769230769,0.763052208835341,0.445512820512821,0.20855614973262,0.709090909090909,0.574712643678161,0.414473684210526,0.2,0.368794326241135,0.384615384615385,0.785714285714286,0.826086956521739,0.905982905982906,0.840490797546012
"chr4:37518985-37520495",0.915384615384615,0.884831460674157,0.416666666666667,0.655072463768116,0.574803149606299,0.4,0.630026809651475,0.845637583892617,0.28169014084507,0.683823529411765,0.740072202166065,0.588571428571429,0.75625,0.549295774647887,0.469387755102041
"chr7:77669649-77670056",0.745614035087719,0.372781065088757,0.521052631578947,0.284615384615385,0.27027027027027,0.794117647058823,0.30952380952381,0.606666666666667,0.025974025974026,0.202247191011236,0.309278350515464,0.83011583011583,0.875862068965517,0.737704918032787,0.711009174311927
"chr12:129913068-129913813",0.89041095890411,0.885844748858447,0.384615384615385,0.709677419354839,0.384615384615385,0.261904761904762,0.763513513513513,0.957746478873239,0.106666666666667,0.898876404494382,0.663551401869159,0.148648648648649,0.932584269662921,0.443037974683544,0
"chr7:66888256-66889334",0.940092165898618,0.836512261580381,0.311203319502075,0.691489361702128,0.546666666666667,0.377952755905512,0.801619433198381,0.884393063583815,0.288461538461538,0.824120603015075,0.774038461538462,0.315436241610738,0.831081081081081,0.671052631578947,0.3046875
"chr10:123428013-123428620",0.179775280898876,0.308035714285714,0.187096774193548,0.571428571428571,0.578231292517007,0.024390243902439,0.588235294117647,0.333333333333333,0.133333333333333,0.44,0.217105263157895,0.383838383838384,0.672268907563025,0.552083333333333,0.448
"chr20:25846730-25847041",0.634920634920635,0.533333333333333,0.169642857142857,0.273809523809524,0.402061855670103,0,0.321428571428571,0.577464788732394,NA,0.41304347826087,0.378048780487805,0.5,0.733333333333333,0.573529411764706,0.372549019607843
"chr20:29520893-29521264",0.909090909090909,0.711340206185567,0.841269841269841,0.508333333333333,0.49438202247191,0.84375,0.604166666666667,0.783783783783784,0.666666666666667,0.509433962264151,0.602739726027397,0.932203389830508,0.763779527559055,0.852713178294574,0.897435897435897
"chrX:34598802-34600371",0.888888888888889,0.939393939393939,0.465454545454545,0.681159420289855,0.496124031007752,0.394285714285714,0.706948640483384,0.910828025477707,0.217391304347826,0.66412213740458,0.747404844290657,0.440944881889764,0.931818181818182,0.63758389261745,0.480314960629921
"chr19:45135819-45136662",0.643410852713178,0.654929577464789,0.566265060240964,0.424528301886792,0.323308270676692,0.695652173913043,0.355731225296443,0.57516339869281,0.130434782608696,0.475409836065574,0.677570093457944,0.721311475409836,0.732142857142857,0.716814159292035,0.488372093023256
"chr9:10614062-10614809",0.717791411042945,0.793956043956044,0.100371747211896,0.618881118881119,0.377952755905512,0.0753424657534247,0.628205128205128,0.654970760233918,0.0782608695652174,0.661710037174721,0.650190114068441,0.165289256198347,0.798319327731092,0.708333333333333,0.197802197802198
"chr20:622104-622456",0.711267605633803,0.829411764705882,0.111111111111111,0.640883977900553,0.4,0.142857142857143,0.656,0.63,0.574468085106383,0.674074074074074,0.775757575757576,0.121621621621622,0.659340659340659,0.4,0.00862068965517241
"chr17:10987804-10990121",0.920398009950249,0.863117870722434,0.363095238095238,0.853092783505155,0.511326860841424,0.277027027027027,0.713896457765668,0.892215568862275,0.295302013422819,0.881533101045296,0.821782178217822,0.257894736842105,0.668421052631579,0.292792792792793,0.111111111111111
"chr17:3289570-3290100",0.909090909090909,0.879268292682927,0.21654501216545,0.198770491803279,0.202185792349727,0.491228070175439,0.51219512195122,0.750915750915751,0.130434782608696,0.161616161616162,0.176923076923077,0.502923976608187,0.808743169398907,0.640552995391705,0.160839160839161
"chr16:6533667-6533948",0.116959064327485,0.130434782608696,0.0334928229665072,0.518828451882845,0.497975708502024,0,0.0571428571428571,0.0145631067961165,0.166666666666667,0.0381679389312977,0.102040816326531,0.194117647058824,0.448275862068966,0.172413793103448,0.117647058823529
"chr18:28092182-28093196",0.836065573770492,0.741573033707865,0.354838709677419,0.40650406504065,0.555555555555556,0.0882352941176471,0.447368421052632,0.621212121212121,0.439024390243902,0.508771929824561,0.773809523809524,0.516666666666667,0.693877551020408,0.5,0.407407407407407
"chr13:112755318-112757792",0.778969957081545,0.778668805132318,0.329286798179059,0.549488054607508,0.596651445966514,0.305810397553517,0.692622950819672,0.422802850356295,0.239043824701195,0.684859154929577,0.561374795417349,0.709864603481625,0.679133858267717,0.528784648187633,0.601449275362319
"chr1:4586074-4587067",0.866242038216561,0.812362030905077,0.355704697986577,0.68299711815562,0.356643356643357,0.364583333333333,0.783699059561129,0.85625,0.19,0.834905660377358,0.588235294117647,0.177631578947368,0.612244897959184,0.567961165048544,0.442028985507246
"chr7:23762054-23762754",0.808383233532934,0.732323232323232,0.753694581280788,0.5,0.225531914893617,0.886792452830189,0.608695652173913,0.806896551724138,0.0392156862745098,0.612359550561798,0.272727272727273,0.851428571428571,0.85981308411215,0.848648648648649,0.810126582278481
"chr7:413054-417911",0.862465753424658,0.814665592264303,0.696478479597541,0.825325550067355,0.855494839101396,0.657258064516129,0.678609062170706,0.72316384180791,0.620289855072464,0.782041442824252,0.707142857142857,0.693646649260226,0.810810810810811,0.571167883211679,0.794713656387665
"chr4:42330899-42332083",0.46551724137931,0.496774193548387,0.723577235772358,0.779874213836478,0.821428571428571,0.420289855072464,0.886524822695035,0.55952380952381,0.472222222222222,0.86046511627907,0.633663366336634,0.76056338028169,0.412698412698413,0.685714285714286,0.563380281690141
"chr16:30133517-30133869",0.76056338028169,0.685714285714286,0.142857142857143,0.55421686746988,0.473684210526316,0.4,0.523809523809524,0.581395348837209,0,0.613636363636364,0.592592592592593,0.559139784946237,0.72,0.560606060606061,0.63265306122449
"chr22:48653506-48654131",0.923913043478261,0.903846153846154,0.348066298342541,0.741379310344828,0.561904761904762,0.264367816091954,0.824468085106383,0.951456310679612,0.220588235294118,0.873015873015873,0.795321637426901,0.141304347826087,0.698863636363636,0.627118644067797,0.0555555555555556
"chr7:98970238-98970675",0.825396825396825,0.835016835016835,0.186440677966102,0.691803278688525,0.495689655172414,0.1875,0.558823529411765,0.720338983050847,0.0784313725490196,0.74375,0.646153846153846,0.348684210526316,0.674074074074074,0.454545454545455,0.248
"chr10:111965404-111966094",0.673076923076923,0.71957671957672,0.560975609756098,0.373873873873874,0.389140271493213,0.459183673469388,0.3203125,0.297520661157025,0.360655737704918,0.225609756097561,0.213270142180095,0.689024390243902,0.753363228699552,0.678571428571429,0.755395683453237
"chr12:128644868-128645567",0.885245901639344,0.869565217391304,0.374015748031496,0.676,0.397905759162304,0.373737373737374,0.798969072164949,0.887931034482759,0.114583333333333,0.896969696969697,0.698224852071006,0.152380952380952,0.876923076923077,0.530973451327434,0.0964912280701754
"chr9:140356209-140356830",0.160092807424594,0.608247422680412,0.512562814070352,0.127946127946128,0.201030927835052,0.387387387387387,0.107784431137725,0.143589743589744,0.25,0.113333333333333,0.117241379310345,0.702380952380952,0.733590733590734,0.653721682847896,0.442379182156134
"chr6:27257114-27258111",0.734939759036145,0.700704225352113,0.258706467661692,0.438053097345133,0.290816326530612,0.1,0.564853556485356,0.669565217391304,0.133333333333333,0.597633136094675,0.447826086956522,0.254901960784314,0.756302521008403,0.841121495327103,0.118181818181818
"chr12:129004133-129004834",0.865546218487395,0.875,0.452380952380952,0.689024390243902,0.447204968944099,0.320754716981132,0.797297297297297,0.870588235294118,0.0789473684210526,0.932692307692308,0.644067796610169,0.442477876106195,0.893617021276596,0.631578947368421,0.0697674418604651
"chr9:9865816-9866067",0.888888888888889,0.874285714285714,0.513761467889908,0.765217391304348,0.541284403669725,0.6,0.619047619047619,0.914285714285714,0.482758620689655,0.755555555555556,0.922330097087379,0.596491228070175,0.850574712643678,0.566037735849057,0.46
"chr10:132585699-132586090",0.9,0.857142857142857,0.297029702970297,0.691358024691358,0.456310679611651,0.48,0.67,0.826086956521739,0.15,0.870967741935484,0.675675675675676,0.121951219512195,0.838709677419355,0.3,0.0555555555555556
"chr13:20161108-20161285",0.871794871794872,0.85140562248996,0.305555555555556,0.533678756476684,0.43452380952381,0.333333333333333,0.435483870967742,0.88135593220339,0.25,0.387755102040816,0.534562211981567,0.57843137254902,0.646706586826347,0.712121212121212,0.707070707070707
"chr10:132845098-132846112",0.797752808988764,0.844594594594595,0.717948717948718,0.65546218487395,0.454545454545455,0.409090909090909,0.581081081081081,0.736842105263158,0.260869565217391,0.901098901098901,0.465909090909091,0.0615384615384615,0.764705882352941,0.535211267605634,0.534246575342466
"chr3:1583187-1584496",0.956521739130435,0.8359375,0.37037037037037,0.649805447470817,0.259090909090909,0.181818181818182,0.377643504531722,0.794392523364486,0.0991735537190083,0.891213389121339,0.558441558441558,0.125,0.768518518518518,0.0692307692307692,0.0102040816326531
"chr12:129087101-129088870",0.867549668874172,0.859237536656892,0.525691699604743,0.651162790697674,0.508849557522124,0.30952380952381,0.789473684210526,0.860294117647059,0.046875,0.853982300884956,0.560344827586207,0.378378378378378,0.891304347826087,0.580882352941177,0.188034188034188
"chr5:3117976-3120180",0.1575,0.103633916554509,0.778645833333333,0.2,0.36154949784792,0.637735849056604,0.168555240793201,0.182044887780549,0.201612903225806,0.243589743589744,0.456989247311828,0.666666666666667,0.379828326180258,0.444174757281553,0.415647921760391
"chr10:102428564-102429053",0.672566371681416,0.690821256038647,0.240875912408759,0.55982905982906,0.308219178082192,0.228571428571429,0.56140350877193,0.569767441860465,0.326732673267327,0.537878787878788,0.474576271186441,0.115384615384615,0.731707317073171,0.640449438202247,0.254658385093168
"chr11:118138564-118140577",0.605839416058394,0.57027027027027,0.721354166666667,0.86013986013986,0.840659340659341,0.462311557788945,0.825358851674641,0.49,0.283018867924528,0.845070422535211,0.642424242424242,0.386243386243386,0.432258064516129,0.48019801980198,0.40506329113924
"chr10:132722467-132722904",0.290909090909091,0.597222222222222,0.158333333333333,0.763157894736842,0.56,0.08,0.752941176470588,0.353846153846154,0.142857142857143,0.368421052631579,0.598130841121495,0.157142857142857,0.215384615384615,0.315789473684211,0.0333333333333333
"chr19:12624212-12624756",0.953068592057762,0.917888563049853,0.0862944162436548,0.447837150127226,0.530864197530864,0.111111111111111,0.714285714285714,0.80952380952381,0.160714285714286,0.575418994413408,0.758064516129032,0.872659176029963,0.933014354066986,0.890710382513661,0.762452107279693
"chr14:51326241-51326957",0.857142857142857,0.778364116094987,0.074235807860262,0.564748201438849,0.309160305343511,0.0333333333333333,0.790123456790123,0.682352941176471,0.0666666666666667,0.492805755395683,0.502008032128514,0.0258064516129032,0.298013245033113,0.211538461538462,0
"chr17:75093141-75093385",0.95959595959596,0.939890710382514,0.194444444444444,0.727272727272727,0.59504132231405,0.09375,0.720588235294118,0.983333333333333,0.774193548387097,0.767441860465116,0.962962962962963,0.732142857142857,0.930232558139535,0.735294117647059,0.756756756756757
"chr19:39402622-39403047",0.898058252427185,0.67420814479638,0.06,0.432432432432432,0.19672131147541,0,0.568965517241379,0.798165137614679,0,0.259259259259259,0.320754716981132,0.633333333333333,0.824175824175824,0.869281045751634,0.344155844155844
"chr12:129498747-129501302",0.797297297297297,0.796014067995311,0.490066225165563,0.65016501650165,0.41304347826087,0.339901477832512,0.645390070921986,0.795454545454545,0.116022099447514,0.814249363867684,0.562352941176471,0.229607250755287,0.589820359281437,0.445141065830721,0.141975308641975
"chr7:67203187-67204393",0.911392405063291,0.873873873873874,0.283261802575107,0.700657894736842,0.464944649446494,0.192660550458716,0.863970588235294,0.851063829787234,0.128712871287129,0.873949579831933,0.592417061611374,0.149532710280374,0.716129032258065,0.678787878787879,0.0390625
"chr1:23763234-23763638",0.475862068965517,0.351851851851852,0.67741935483871,0.106194690265487,0.0899470899470899,0.724137931034483,0,0.020979020979021,NA,0.08,0.0530973451327434,0.909090909090909,0.86,0.73134328358209,0.851063829787234
"chr10:133187959-133188438",1,0.891304347826087,0.666666666666667,0.708333333333333,0.5375,0.44,0.728571428571429,0.911111111111111,0.352941176470588,0.961538461538462,0.666666666666667,0.183098591549296,0.819672131147541,0.559322033898305,0.492063492063492
"chr14:104073702-104074430",0.722408026755853,0.814516129032258,0.0513513513513514,0.656108597285068,0.370786516853933,0.0833333333333333,0.448275862068966,0.602941176470588,0.108108108108108,0.516483516483517,0.403846153846154,0.292682926829268,0.658064516129032,0.424242424242424,0.217021276595745
"chr10:132434521-132435705",0.898148148148148,0.867768595041322,0.592274678111588,0.636015325670498,0.5,0.468253968253968,0.673684210526316,0.868421052631579,0.329113924050633,0.863905325443787,0.612903225806452,0.225563909774436,0.728813559322034,0.470198675496689,0.210526315789474
"chr5:164064408-164065334",0.948979591836735,0.864035087719298,0.49438202247191,0.734042553191489,0.676470588235294,0.425287356321839,0.644670050761421,0.858407079646018,0.425742574257426,0.726027397260274,0.907608695652174,0.675675675675676,0.834862385321101,0.683168316831683,0.71875
"chr19:39108560-39109240",0.707207207207207,0.779411764705882,0.25,0.456521739130435,0.288990825688073,0.169230769230769,0.521739130434783,0.618556701030928,0.1,0.537878787878788,0.539748953974895,0.883211678832117,0.651315789473684,0.793650793650794,0.837962962962963
"chr10:118254896-118256122",0.594202898550725,0.545454545454545,0.546099290780142,0.734177215189873,0.77027027027027,0.583333333333333,0.772413793103448,0.571428571428571,0.567164179104478,0.774193548387097,0.902097902097902,0.63953488372093,0.5,0.605263157894737,0.690140845070423
"chr12:25129205-25129588",0.977777777777778,0.903225806451613,0.436893203883495,0.716535433070866,0.674157303370786,0.564102564102564,0.703125,0.818181818181818,0.555555555555556,0.729166666666667,0.845454545454545,0.685185185185185,0.915492957746479,0.795454545454545,0.666666666666667
"chr5:150617988-150619179",0.788413098236776,0.565292096219931,0.129370629370629,0.480916030534351,0.432766615146832,0.12987012987013,0.645598194130926,0.786440677966102,0.363636363636364,0.553488372093023,0.716981132075472,0.589622641509434,0.768683274021352,0.653191489361702,0.50625
"chr8:139427141-139428137",0.868852459016393,0.686390532544379,0.144230769230769,0.441666666666667,0.333333333333333,0.0571428571428571,0.408333333333333,0.767857142857143,0.129032258064516,0.582278481012658,0.692307692307692,0,0.386666666666667,0.0238095238095238,0.015625
"chr12:130245599-130245883",0.957894736842105,0.943181818181818,0.58974358974359,0.73015873015873,0.584615384615385,0.470588235294118,0.804878048780488,0.852459016393443,0.0833333333333333,0.955056179775281,0.84375,0.271028037383178,0.815789473684211,0.510204081632653,0.150943396226415
"chr19:51067388-51068746",0.712820512820513,0.508226691042048,0.53030303030303,0.436058700209644,0.595166163141994,0.555555555555556,0.42756183745583,0.402255639097744,0.261261261261261,0.446376811594203,0.483333333333333,0.123076923076923,0.859223300970874,0.796491228070175,0.667857142857143
"chr4:40955672-40956392",0.879518072289157,0.869565217391304,0.266666666666667,0.697802197802198,0.629834254143646,0.272727272727273,0.641791044776119,0.82,0.69811320754717,0.548387096774194,0.903846153846154,0.155844155844156,0.814814814814815,0.6375,0.201923076923077
